2016-10-26 10:49:17.322846||meta||agents||4
2016-10-26 10:49:17.322874||meta||treatnames||control@|experimental
2016-10-26 11:11:06.793321||treatment||visit page||https://www.truecar.com/?srtid=paid&srcID=google&cmID=Make+-+Mercedes+Mercedes&crid=BUiZU6BhyI9nD7PXZUbbnA%3D%3D|70557237381&mobile=&device=c&aceid=&adpos=1t3&random=9207219153539927684&keyword=mercedes&matchtype=e&content=&search=1&network=g&target=&placement=&utm_medium=ppc&utm_source=google&utm_term=mercedes&utm_campaign=Make+-+Mercedes+Mercedes&devicemodel=&param1=&param2=&gclid=CKS2ksDg-M8CFYqEfgodmNUA8w#/||2||0
2016-10-26 11:11:17.244482||treatment||google search||mercedes||0||1
2016-10-26 11:11:28.757390||error||visiting||google searchresults||0||1
2016-10-26 11:11:33.408630||treatment||visit page||https://www.carmax.com/search?adcode=SEMGSACBGE105078E&pkw=mercedes&s=0&utm_source=sem_google?utm_content=sem_west_pacific&utm_term=mercedes&iv_=__iv_p_1_a_300434564_g_21512236604_w_kwd-16822931_h_9031936_ii__d_c_v__n_g_c_101595082484_k_mercedes_m_e_l__t__e__r_1t3_vi__&gclid=CMzw9b_g-M8CFZKGfgodZTANrg#Distance=All&FreeText=mercedes&Refinements=4294966961&Zip=94085||1||0
2016-10-26 11:11:37.143278||treatment||read news||http://www.cnn.com/2016/10/26/middleeast/mosul-offensive-women-escaped-isis/||3||1
2016-10-26 11:12:02.588691||treatment||visit page||http://europeancarrepairs.com/?gclid=CLmqwdrg-M8CFYF6fgodgpIJig||0||1
2016-10-26 11:12:07.345419||treatment||read news||http://www.cnn.com/2016/10/26/middleeast/mosul-offensive-women-escaped-isis/||2||0
2016-10-26 11:12:32.756734||treatment||read news||http://www.cnn.com/2016/10/25/politics/donald-trump-obama-election/||3||1
2016-10-26 11:12:33.737708||treatment||visit page||http://europeancarrepairs.com/?gclid=CIKoxurg-M8CFZFufgodBUEMiw||0||1
2016-10-26 11:12:49.574028||treatment||read news||http://www.cnn.com/2016/10/26/middleeast/mosul-offensive-women-escaped-isis/||1||0
2016-10-26 11:12:55.989886||treatment||read news||http://www.cnn.com/2016/10/25/politics/donald-trump-obama-election/||2||0
2016-10-26 11:13:03.840501||error||visiting||google searchresults||0||1
2016-10-26 11:13:32.300190||treatment||read news||http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/||3||1
2016-10-26 11:13:51.362917||treatment||read news||http://www.cnn.com/2016/10/25/politics/donald-trump-obama-election/||1||0
2016-10-26 11:14:11.970573||treatment||visit page||https://www.carmax.com/search?adcode=SEMGSACBGE105078E&pkw=mercedes&s=0&utm_source=sem_google?utm_content=sem_west_pacific&utm_term=mercedes&iv_=__iv_p_1_a_300434564_g_21512236604_w_kwd-16822931_h_9031936_ii__d_c_v__n_g_c_101595082484_k_mercedes_m_e_l__t__e__r_1t2_vi__&gclid=CICe6Yfh-M8CFYJnfgodriwIXA#Distance=All&FreeText=mercedes&Refinements=4294966961&Zip=94085||0||1
2016-10-26 11:14:20.143750||treatment||read news||http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/||2||0
2016-10-26 11:14:58.059219||treatment||visit page||https://www.carmax.com/cars/mercedes-benz/c250/2014/13614155||0||1
2016-10-26 11:15:03.810300||treatment||read news||http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/||1||0
2016-10-26 11:15:10.240449||treatment||read news||http://www.cnn.com/2016/10/26/politics/election-2016-obamacare-future-hillary-clinton-donald-trump/||3||1
2016-10-26 11:15:45.065455||error||visiting||google searchresults||0||1
2016-10-26 11:15:58.382986||treatment||read news||http://www.cnn.com/2016/10/26/politics/election-2016-obamacare-future-hillary-clinton-donald-trump/||2||0
2016-10-26 11:16:07.523579||treatment||read news||http://www.cnn.com/2016/10/25/health/parents-children-autism-symptoms/||3||1
2016-10-26 11:16:10.580577||event||progress-marker||training-end||3||1
2016-10-26 11:16:21.307951||treatment||visit page||https://www.carmax.com/cars/mercedes-benz/c250/2013/13619070||0||1
2016-10-26 11:16:29.333689||treatment||read news||http://www.cnn.com/2016/10/26/politics/election-2016-obamacare-future-hillary-clinton-donald-trump/||1||0
2016-10-26 11:16:51.069575||treatment||read news||http://www.cnn.com/2016/10/25/health/parents-children-autism-symptoms/||2||0
2016-10-26 11:16:59.989792||event||progress-marker||training-end||2||0
2016-10-26 11:17:28.906076||treatment||read news||http://www.cnn.com/2016/10/25/health/parents-children-autism-symptoms/||1||0
2016-10-26 11:17:30.404099||event||progress-marker||training-end||1||0
2016-10-26 11:17:33.229847||treatment||read news||http://www.cnn.com/2016/10/26/middleeast/mosul-offensive-women-escaped-isis/||0||1
2016-10-26 11:17:54.813761||treatment||read news||http://www.cnn.com/2016/10/25/politics/donald-trump-obama-election/||0||1
2016-10-26 11:18:30.301474||treatment||read news||http://www.cnn.com/2016/10/26/health/astronaut-back-pain-spine-health-space/||0||1
2016-10-26 11:19:07.116949||treatment||read news||http://www.cnn.com/2016/10/26/politics/election-2016-obamacare-future-hillary-clinton-donald-trump/||0||1
2016-10-26 11:19:30.470728||treatment||read news||http://www.cnn.com/2016/10/25/health/parents-children-autism-symptoms/||0||1
2016-10-26 11:19:30.959681||event||progress-marker||training-end||0||1
2016-10-26 11:19:35.182928||event||progress-marker||measurement-start||2||0
2016-10-26 11:19:35.542109||event||progress-marker||measurement-start||1||0
2016-10-26 11:19:35.842391||event||progress-marker||measurement-start||3||1
2016-10-26 11:19:35.966305||event||progress-marker||measurement-start||0||1
2016-10-26 11:20:17.356943||measurement||ad||2016-10-26 11:20:13.561877@|Four Seasons Resorts@|@|Explore The World's Most Captivating People  Places ||1||0
2016-10-26 11:20:17.362409||measurement||loadtime||0:00:36.814964||1||0
2016-10-26 11:20:17.772482||measurement||ad||2016-10-26 11:20:16.153708@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||3||1
2016-10-26 11:20:18.137042||measurement||ad||2016-10-26 11:20:16.153708@|"Canon vs Nikon:"@|uglyhedgehog.com@|Which is better? Here is the truth one of them doesnt want you to know||3||1
2016-10-26 11:20:18.950993||measurement||ad||2016-10-26 11:20:16.153708@|Cheap High Speed Internet@|shoppermart.net@|Top 7 Cheap High Speed Internet! Huge saving Today! Compare.||3||1
2016-10-26 11:20:18.951438||measurement||loadtime||0:00:38.103776||3||1
2016-10-26 11:20:22.070025||measurement||ad||2016-10-26 11:20:21.312644@|Instant Grammar Checker@|grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||2||0
2016-10-26 11:20:23.089614||measurement||ad||2016-10-26 11:20:21.312644@|Online LL.M in 1 Year@|college.ch@|Online LL.M in International Business Law in 1 Year. No bachelor required. Learn more! ||2||0
2016-10-26 11:20:23.319337||measurement||ad||2016-10-26 11:20:21.312644@|Franchises Under $10,000@|franchisehelp.com/Opportunity@|Franchises Are Expanding Near You! Starting Under $10,000 - Learn More||2||0
2016-10-26 11:20:23.319718||measurement||loadtime||0:00:43.131670||2||0
2016-10-26 11:20:41.247011||error||collecting ads||Error||0||1
2016-10-26 11:20:48.746132||measurement||ad||2016-10-26 11:20:47.658751@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:20:49.583170||measurement||ad||2016-10-26 11:20:47.658751@|Vehicles Lease Bad Credit@|www.carleasingsecrets.com@|$160 per month. No-money down. Early lease termination options.||1||0
2016-10-26 11:20:49.963312||measurement||ad||2016-10-26 11:20:47.390597@|Hefty®'s Ultimate™ Cups@|Purchase Hefty® Cups And Party On!@|Save $1 Off Hefty®'s Ultimate™ Cups ||3||1
2016-10-26 11:20:49.963597||measurement||loadtime||0:00:26.009568||3||1
2016-10-26 11:20:50.353029||measurement||ad||2016-10-26 11:20:47.658751@|Retire in the U.K@|www.internationalliving.com@|Free Report for people considering Retiring in the United Kindgom||1||0
2016-10-26 11:20:50.353644||measurement||loadtime||0:00:27.986998||1||0
2016-10-26 11:20:54.362668||measurement||ad||2016-10-26 11:20:53.871481@|Instant Grammar Checker@|grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||2||0
2016-10-26 11:20:54.528982||measurement||ad||2016-10-26 11:20:53.871481@|8th Grade Test From 1912@|historyhole.com@|Only 2% Have Passed. Can You? ||2||0
2016-10-26 11:20:54.738864||measurement||ad||2016-10-26 11:20:53.871481@|Online LL.M in 1 Year@|college.ch@|Online LL.M in International Business Law in 1 Year. No bachelor required. Learn more! ||2||0
2016-10-26 11:20:54.739241||measurement||loadtime||0:00:26.414386||2||0
2016-10-26 11:21:14.243439||measurement||ad||2016-10-26 11:20:52.513241@|6 Stocks to Hold Forever@|wealthyretirement.com/PreferredStocks@|Looking to retire? These 6 stocks will generate regular income. ||0||1
2016-10-26 11:21:14.743439||measurement||ad||2016-10-26 11:20:52.513241@|8% Annual Annuity Return@|advisorworld.com/CompareAnnuities@|Get guaranteed lifetime income and reduced risks to retirees all here.||0||1
2016-10-26 11:21:15.811626||measurement||ad||2016-10-26 11:20:52.513241@|Instant Grammar Checker@|www.grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||0||1
2016-10-26 11:21:15.812146||measurement||loadtime||0:00:29.560227||0||1
2016-10-26 11:21:18.293698||measurement||ad||2016-10-26 11:21:17.187049@|"Canon vs Nikon:"@|uglyhedgehog.com@|Did you know about this one camera setting that ruins your pictures?||1||0
2016-10-26 11:21:18.998754||measurement||ad||2016-10-26 11:21:17.187049@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:21:20.371682||measurement||ad||2016-10-26 11:21:17.187049@|"Fix Windows® Update"@|wiki-errors.com@|(Recommended DLL Repair Tool) Follow These Simple Instructions!||1||0
2016-10-26 11:21:20.376784||measurement||loadtime||0:00:25.016236||1||0
2016-10-26 11:21:23.579561||measurement||ad||2016-10-26 11:21:19.257177@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:21:25.131346||measurement||ad||2016-10-26 11:21:19.257177@|Free Business Listings@|www.adsolutions.yp.com/FreeListing@|Unlimited Marketing Potential. Promote Your Business For Free!||2||0
2016-10-26 11:21:26.575025||measurement||ad||2016-10-26 11:21:19.257177@|Retirement Age Calculator@|www.myretirementdate.com@|Find Out How Soon You Can Retire With Our Free Online Assessment.||2||0
2016-10-26 11:21:26.578741||measurement||loadtime||0:00:26.835667||2||0
2016-10-26 11:21:45.094773||measurement||ad||2016-10-26 11:21:43.967180@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||3||1
2016-10-26 11:21:45.095022||measurement||loadtime||0:00:50.124634||3||1
2016-10-26 11:21:53.186655||measurement||ad||2016-10-26 11:21:50.689993@|"Canon vs Nikon:"@|uglyhedgehog.com@|Did you know about this one camera setting that ruins your pictures?||0||1
2016-10-26 11:21:54.461501||measurement||ad||2016-10-26 11:21:50.689993@|"Fix Windows® Update"@|wiki-errors.com@|(Recommended DLL Repair Tool) Follow These Simple Instructions!||0||1
2016-10-26 11:21:55.268503||measurement||ad||2016-10-26 11:21:50.689993@|Tracking A Cell Phone@|comparemarts.com/tracking-a-phone@|Tracking A Cell Phone Is Easy. Search  Find More Details.||0||1
2016-10-26 11:21:55.268608||measurement||loadtime||0:00:34.454797||0||1
2016-10-26 11:21:58.649673||measurement||ad||2016-10-26 11:21:54.620960@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:21:58.817628||measurement||ad||2016-10-26 11:21:54.620960@|Instant Grammar Checker@|grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||1||0
2016-10-26 11:22:00.048459||measurement||ad||2016-10-26 11:21:54.620960@|Online LL.M in 1 Year@|college.ch@|Online LL.M in International Business Law in 1 Year. No bachelor required. Learn more! ||1||0
2016-10-26 11:22:00.049993||measurement||loadtime||0:00:34.668250||1||0
2016-10-26 11:22:01.107109||measurement||ad||2016-10-26 11:21:58.790004@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:22:01.335178||measurement||ad||2016-10-26 11:21:58.790004@|Free Business Listings@|www.adsolutions.yp.com/FreeListing@|Unlimited Marketing Potential. Promote Your Business For Free!||2||0
2016-10-26 11:22:01.706528||measurement||ad||2016-10-26 11:21:58.790004@|Retirement Age Calculator@|www.myretirementdate.com@|Find Out How Soon You Can Retire With Our Free Online Assessment.||2||0
2016-10-26 11:22:01.706808||measurement||loadtime||0:00:30.120872||2||0
2016-10-26 11:22:16.787295||measurement||ad||2016-10-26 11:22:15.461116@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||3||1
2016-10-26 11:22:16.787650||measurement||loadtime||0:00:26.688787||3||1
2016-10-26 11:22:22.700770||measurement||ad||2016-10-26 11:22:20.757709@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||0||1
2016-10-26 11:22:22.701055||measurement||loadtime||0:00:22.426926||0||1
2016-10-26 11:22:28.049939||measurement||ad||2016-10-26 11:22:25.806818@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:22:28.542131||measurement||ad||2016-10-26 11:22:25.806818@|"Canon vs Nikon:"@|uglyhedgehog.com@|Did you know about this one camera setting that ruins your pictures?||2||0
2016-10-26 11:22:28.838745||measurement||ad||2016-10-26 11:22:25.806818@|Franchises Under $10,000@|franchisehelp.com/Opportunity@|Franchises Are Expanding Near You! Starting Under $10,000 - Learn More||2||0
2016-10-26 11:22:28.839187||measurement||loadtime||0:00:22.120262||2||0
2016-10-26 11:22:29.590818||measurement||ad||2016-10-26 11:22:28.921672@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:22:30.103840||measurement||ad||2016-10-26 11:22:28.921672@|Retire in the U.K@|www.internationalliving.com@|Free Report for people considering Retiring in the United Kindgom||1||0
2016-10-26 11:22:30.358053||measurement||ad||2016-10-26 11:22:28.921672@|Vehicles Lease Bad Credit@|www.carleasingsecrets.com@|$160 per month. No-money down. Early lease termination options.||1||0
2016-10-26 11:22:30.358276||measurement||loadtime||0:00:25.304398||1||0
2016-10-26 11:22:37.332550||error||block timeout||Error||0||1
2016-10-26 11:22:37.332819||error||collecting ads||Error||1||0
2016-10-26 11:22:37.335959||error||block timeout||Error||0||2
2016-10-26 11:22:37.336175||error||collecting ads||Error||2||0
2016-10-26 11:22:37.339407||error||block timeout||Error||1||3
2016-10-26 11:22:37.339686||error||collecting ads||Error||3||1
2016-10-26 11:22:37.341949||error||block timeout||Error||1||0
2016-10-26 11:22:37.342107||error||collecting ads||Error||0||1
2016-10-26 11:22:42.338194||error||collecting ads||Error||1||0
2016-10-26 11:22:42.344068||error||collecting ads||Error||3||1
2016-10-26 11:22:42.344353||error||collecting ads||Error||2||0
2016-10-26 11:22:42.349556||error||collecting ads||Error||0||1
2016-10-26 11:23:15.655750||measurement||ad||2016-10-26 11:23:12.765707@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||3||1
2016-10-26 11:23:15.655971||measurement||loadtime||0:00:28.302796||3||1
2016-10-26 11:23:16.635468||measurement||ad||2016-10-26 11:23:15.810564@|6 Stocks to Hold Forever@|wealthyretirement.com/PreferredStocks@|Looking to retire? These 6 stocks will generate regular income. ||0||1
2016-10-26 11:23:17.116516||measurement||ad||2016-10-26 11:23:15.810564@|8% Annual Annuity Return@|advisorworld.com/CompareAnnuities@|Get guaranteed lifetime income and reduced risks to retirees all here.||0||1
2016-10-26 11:23:17.441944||measurement||ad||2016-10-26 11:23:15.810564@|Instant Grammar Checker@|www.grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||0||1
2016-10-26 11:23:17.442264||measurement||loadtime||0:00:30.087657||0||1
2016-10-26 11:23:18.526204||measurement||ad||2016-10-26 11:22:53.685761@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:23:19.168728||measurement||ad||2016-10-26 11:22:53.685761@|Retirement Age Calculator@|www.myretirementdate.com@|Find Out How Soon You Can Retire With Our Free Online Assessment.||2||0
2016-10-26 11:23:20.214496||measurement||ad||2016-10-26 11:22:53.685761@|Free Business Listings@|www.adsolutions.yp.com/FreeListing@|Unlimited Marketing Potential. Promote Your Business For Free!||2||0
2016-10-26 11:23:20.214956||measurement||loadtime||0:00:32.861865||2||0
2016-10-26 11:23:29.648495||measurement||ad||2016-10-26 11:23:24.852997@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||1||0
2016-10-26 11:23:29.648764||measurement||loadtime||0:00:42.303971||1||0
2016-10-26 11:23:45.823093||measurement||ad||2016-10-26 11:23:42.236146@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||3||1
2016-10-26 11:23:46.396121||measurement||ad||2016-10-26 11:23:42.236146@|Masters of Laws Degree@|college.ch/catalogue@|Online LLM degree in 1 Year. No LLB required. Get more information!||3||1
2016-10-26 11:23:46.694811||measurement||ad||2016-10-26 11:23:42.236146@|8% Annual Annuity Return@|advisorworld.com/CompareAnnuities@|Get guaranteed lifetime income and reduced risks to retirees all here.||3||1
2016-10-26 11:23:46.695670||measurement||loadtime||0:00:26.037722||3||1
2016-10-26 11:23:52.769688||measurement||ad||2016-10-26 11:23:50.272744@|6 Stocks to Hold Forever@|wealthyretirement.com/PreferredStocks@|Looking to retire? These 6 stocks will generate regular income. ||0||1
2016-10-26 11:23:53.864455||measurement||ad||2016-10-26 11:23:50.272744@|8% Annual Annuity Return@|advisorworld.com/CompareAnnuities@|Get guaranteed lifetime income and reduced risks to retirees all here.||0||1
2016-10-26 11:23:54.286625||measurement||ad||2016-10-26 11:23:50.272744@|10 Best Credit Card Deals@|cardratings.com@|Find a Credit Card That Works For You; Get 0% APR, 2x Cash Back or 50k Bonus Points. ||0||1
2016-10-26 11:23:54.287074||measurement||loadtime||0:00:31.837531||0||1
2016-10-26 11:23:54.318463||measurement||ad||2016-10-26 11:23:52.650380@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:23:54.958240||measurement||ad||2016-10-26 11:23:52.650380@|Free Business Listings@|www.adsolutions.yp.com/FreeListing@|Unlimited Marketing Potential. Promote Your Business For Free!||2||0
2016-10-26 11:23:55.550472||measurement||ad||2016-10-26 11:23:52.650380@|Our next big bankruptcy?@|www.thecrux.com@|Guess who's about to go bankrupt in America--shocking answer here.||2||0
2016-10-26 11:23:55.550641||measurement||loadtime||0:00:30.330917||2||0
2016-10-26 11:24:01.661848||measurement||ad||2016-10-26 11:23:59.070470@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:24:02.316059||measurement||ad||2016-10-26 11:23:59.070470@|Vehicles Lease Bad Credit@|www.carleasingsecrets.com@|$160 per month. No-money down. Early lease termination options.||1||0
2016-10-26 11:24:03.367408||measurement||ad||2016-10-26 11:23:59.070470@|Retire in the U.K@|www.internationalliving.com@|Free Report for people considering Retiring in the United Kindgom||1||0
2016-10-26 11:24:03.369160||measurement||loadtime||0:00:28.714219||1||0
2016-10-26 11:24:21.292422||measurement||ad||2016-10-26 11:24:19.979493@|Hefty®'s Ultimate™ Cups@|Purchase Hefty® Cups And Party On!@|Save $1 Off Hefty®'s Ultimate™ Cups ||3||1
2016-10-26 11:24:21.292660||measurement||loadtime||0:00:29.594061||3||1
2016-10-26 11:24:21.938157||measurement||ad||2016-10-26 11:24:21.208244@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||2||0
2016-10-26 11:24:22.177588||measurement||ad||2016-10-26 11:24:21.208244@|"Canon vs Nikon:"@|uglyhedgehog.com@|Did you know about this one camera setting that ruins your pictures?||2||0
2016-10-26 11:24:22.457485||measurement||ad||2016-10-26 11:24:21.208244@|Franchises Under $10,000@|franchisehelp.com/Opportunity@|Franchises Are Expanding Near You! Starting Under $10,000 - Learn More||2||0
2016-10-26 11:24:22.457841||measurement||loadtime||0:00:21.897623||2||0
2016-10-26 11:24:22.457939||event||progress-marker||measurement-end||2||0
2016-10-26 11:24:26.827549||measurement||ad||2016-10-26 11:24:24.692696@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||0||1
2016-10-26 11:24:26.827727||measurement||loadtime||0:00:27.536334||0||1
2016-10-26 11:24:32.056801||measurement||ad||2016-10-26 11:24:31.204890@|British Expat in the USA?@|www.forthcapital.com/PensionAdvice@|Avoid Losing 45% of your UK pension Move your pension. Free Guide!||1||0
2016-10-26 11:24:32.429882||measurement||ad||2016-10-26 11:24:31.204890@|Instant Grammar Checker@|grammarly.com@|Grammarly Makes Sure Everything You Type Is Effective And Mistake-Free. Try Now! ||1||0
2016-10-26 11:24:32.718000||measurement||ad||2016-10-26 11:24:31.204890@|Online LL.M in 1 Year@|college.ch@|Online LL.M in International Business Law in 1 Year. No bachelor required. Learn more! ||1||0
2016-10-26 11:24:32.718303||measurement||loadtime||0:00:24.340652||1||0
2016-10-26 11:24:32.718370||event||progress-marker||measurement-end||1||0
2016-10-26 11:24:41.976628||measurement||ad||2016-10-26 11:24:41.454254@|Hefty®'s Ultimate™ Cups@|Purchase Hefty® Cups And Party On!@|Save $1 Off Hefty®'s Ultimate™ Cups ||3||1
2016-10-26 11:24:41.976845||measurement||loadtime||0:00:15.679198||3||1
2016-10-26 11:24:41.976910||event||progress-marker||measurement-end||3||1
2016-10-26 11:24:44.278713||measurement||ad||2016-10-26 11:24:43.232226@|New Hefty® Save $1 Now@|With Arm  Hammer™ Odor Neutralizer@|Hefty's Best Trash Bag Ever ||0||1
2016-10-26 11:24:44.278883||measurement||loadtime||0:00:12.443995||0||1
2016-10-26 11:24:44.278957||event||progress-marker||measurement-end||0||1
2016-10-26 06:20:39.716377||meta||block_id end||19
